campaign_id,product_type,audience_age,audience_gender,location,channel,duration_days,budget_usd,click_through_rate
8307,Shoes,18-24,Male,Texas,LinkedIn,45,7954.76,0.0545
8308,Furniture,25-34,Male,New York,LinkedIn,60,3389.86,0.0291
8309,Furniture,25-34,Female,Illinois,Google Ads,60,5458.53,0.0809
8310,Smartphones,55+,Male,Illinois,Google Ads,60,3347.2,0.0525
8311,Furniture,25-34,Other,Texas,YouTube,30,3758.18,0.0611
8312,Laptops,25-34,Female,Florida,Facebook,14,3361.58,0.0741
8313,Furniture,45-54,Female,California,LinkedIn,60,3200.16,0.038
8314,Smartphones,45-54,Female,Texas,YouTube,60,7087.51,0.0558
8315,Smartphones,18-24,Female,California,LinkedIn,30,6677.51,0.0604
8316,Laptops,25-34,Other,California,Google Ads,14,2440.51,0.0766
8317,Furniture,35-44,Other,Texas,YouTube,45,7069.43,0.0626
8318,Furniture,25-34,Male,Illinois,YouTube,7,3265.15,0.0578
8319,Shoes,25-34,Other,Florida,YouTube,60,2416.32,0.0479
8320,Books,18-24,Male,Texas,Facebook,60,7598.89,0.0465
8321,Smartphones,35-44,Male,California,YouTube,7,3947.25,0.0547
8322,Shoes,25-34,Female,New York,LinkedIn,60,5908.83,0.0487
8323,Smartphones,35-44,Male,New York,Facebook,60,2401.18,0.032
8324,Shoes,45-54,Female,California,LinkedIn,60,6330.09,0.0241
8325,Books,45-54,Male,Texas,YouTube,7,2475.94,0.0784
8326,Shoes,35-44,Other,Illinois,YouTube,30,2085.33,0.05
8327,Smartphones,25-34,Female,Texas,LinkedIn,30,4172.02,0.0526
8328,Furniture,35-44,Male,Florida,Instagram,7,8005.59,0.0794
8329,Smartphones,35-44,Other,New York,YouTube,30,2177.08,0.0427
8330,Laptops,45-54,Other,California,YouTube,45,1611.75,0.0357
8331,Laptops,35-44,Female,Illinois,Facebook,45,800.65,0.0359
8332,Laptops,55+,Female,Texas,LinkedIn,7,4451.67,0.0426
8333,Laptops,55+,Female,Florida,YouTube,14,3179.24,0.0544
8334,Books,45-54,Male,Texas,LinkedIn,60,3275.03,0.0327
8335,Furniture,25-34,Female,Florida,Facebook,14,9828.45,0.0694
8336,Furniture,25-34,Other,Texas,LinkedIn,60,2344.17,0.0326
8337,Smartphones,45-54,Other,Illinois,LinkedIn,30,4855.06,0.0315
8338,Shoes,25-34,Female,Illinois,Facebook,30,9870.5,0.066
8339,Smartphones,18-24,Female,California,YouTube,45,790.87,0.0442
8340,Smartphones,55+,Other,Illinois,LinkedIn,14,7118.25,0.0278
8341,Smartphones,18-24,Male,Florida,Instagram,7,4025.29,0.064
8342,Smartphones,18-24,Other,California,YouTube,60,9107.93,0.0758
8343,Furniture,18-24,Other,Illinois,Facebook,30,9163.44,0.0492
8344,Shoes,45-54,Other,New York,Google Ads,60,4178.52,0.0617
8345,Smartphones,18-24,Female,Florida,Instagram,7,2603.9,0.0665
8346,Furniture,35-44,Male,California,YouTube,60,4566.03,0.0574
8347,Smartphones,25-34,Male,Florida,Facebook,45,9670.41,0.071
8348,Laptops,45-54,Female,California,Instagram,7,3173.29,0.0389
8349,Smartphones,35-44,Other,Florida,YouTube,7,9822.52,0.0801
8350,Smartphones,35-44,Female,New York,Google Ads,60,8284.22,0.0706
8351,Books,55+,Female,Illinois,YouTube,60,3040.8,0.0479
8352,Laptops,55+,Male,Texas,Google Ads,30,8015.16,0.0746
8353,Shoes,35-44,Male,Texas,Google Ads,60,973.09,0.0521
8354,Smartphones,55+,Female,Texas,LinkedIn,7,5706.6,0.03
8355,Shoes,25-34,Female,California,Facebook,60,3894.82,0.0517
8356,Laptops,25-34,Male,Illinois,LinkedIn,30,4555.89,0.0469
8357,Smartphones,55+,Male,California,Google Ads,14,4992.12,0.0412
8358,Books,18-24,Other,California,Facebook,45,5275.77,0.0504
8359,Furniture,35-44,Female,California,Facebook,7,6735.92,0.077
8360,Books,25-34,Other,California,Facebook,30,7119.38,0.0492
8361,Books,55+,Other,Illinois,Instagram,45,9769.19,0.0521
8362,Furniture,55+,Other,Texas,YouTube,60,7746.4,0.0684
8363,Furniture,25-34,Male,Florida,Google Ads,60,7034.08,0.0675
8364,Furniture,25-34,Other,California,Facebook,14,4228.36,0.0598
8365,Smartphones,18-24,Male,Illinois,Instagram,60,1619.18,0.0358
8366,Shoes,55+,Male,New York,Instagram,45,1058.49,0.0224
8367,Shoes,55+,Male,Florida,Google Ads,30,5038.0,0.0672
8368,Furniture,45-54,Female,California,LinkedIn,14,6848.44,0.0587
8369,Books,18-24,Other,California,Instagram,45,6676.52,0.0323
8370,Laptops,25-34,Male,Florida,Google Ads,30,9552.18,0.0884
8371,Furniture,25-34,Female,Florida,Instagram,45,4133.08,0.0518
8372,Books,35-44,Female,California,Google Ads,60,6463.95,0.0591
8373,Books,25-34,Female,Illinois,Facebook,45,8934.8,0.0548
8374,Smartphones,55+,Male,New York,LinkedIn,14,4338.74,0.0304
8375,Smartphones,25-34,Male,Illinois,Instagram,45,5038.56,0.049
8376,Shoes,55+,Male,Texas,Instagram,7,9268.24,0.0587
8377,Shoes,55+,Female,Texas,Instagram,60,5727.3,0.0384
8378,Laptops,18-24,Male,Texas,YouTube,45,8096.29,0.0662
8379,Laptops,25-34,Other,California,YouTube,30,9388.43,0.0739
8380,Laptops,18-24,Male,New York,Facebook,60,5925.05,0.0429
8381,Laptops,55+,Male,New York,Instagram,30,1537.28,0.0301
8382,Books,25-34,Other,California,LinkedIn,14,8306.15,0.0482
8383,Books,25-34,Male,California,YouTube,7,8268.93,0.0683
8384,Shoes,18-24,Male,California,Google Ads,45,1592.36,0.0652
8385,Smartphones,18-24,Male,New York,Google Ads,60,5707.12,0.0883
8386,Smartphones,55+,Male,California,Google Ads,45,5127.31,0.0594
8387,Furniture,55+,Female,Florida,Facebook,45,8548.05,0.0534
8388,Books,25-34,Male,Florida,Instagram,60,3108.96,0.0489
8389,Laptops,25-34,Other,Florida,Instagram,7,4549.64,0.0595
8390,Laptops,45-54,Other,California,YouTube,7,6245.51,0.0732
8391,Furniture,45-54,Female,Florida,Google Ads,14,5413.83,0.097
8392,Smartphones,35-44,Male,California,Facebook,60,9572.83,0.0632
8393,Laptops,55+,Other,Florida,LinkedIn,60,9626.24,0.0389
8394,Smartphones,35-44,Female,California,Instagram,30,1274.94,0.0314
8395,Furniture,35-44,Male,Illinois,Instagram,30,3329.55,0.0533
8396,Smartphones,18-24,Female,Texas,Facebook,30,571.58,0.0542
8397,Smartphones,18-24,Male,Illinois,YouTube,7,4469.67,0.073
8398,Smartphones,45-54,Female,Texas,Facebook,14,6790.32,0.0399
8399,Laptops,35-44,Female,Texas,YouTube,14,4977.21,0.0682
8400,Shoes,45-54,Other,Florida,Instagram,45,1138.23,0.0237
8401,Books,55+,Other,Texas,YouTube,14,2361.58,0.0679
8402,Smartphones,25-34,Female,Texas,YouTube,30,2146.27,0.064
8403,Smartphones,18-24,Male,Illinois,YouTube,60,5355.72,0.0688
8404,Smartphones,55+,Male,Texas,YouTube,45,6937.96,0.0538
8405,Shoes,55+,Male,California,Google Ads,7,3505.09,0.0522
8406,Furniture,18-24,Male,California,Google Ads,14,1739.37,0.0446
8407,Laptops,18-24,Male,Florida,Google Ads,60,8086.68,0.0876
8408,Shoes,35-44,Other,Illinois,Google Ads,30,8654.44,0.0562
8409,Smartphones,45-54,Female,New York,Facebook,7,3126.64,0.0489
8410,Shoes,55+,Other,Illinois,LinkedIn,7,4497.1,0.0366
8411,Shoes,35-44,Male,New York,YouTube,14,1278.35,0.0421
8412,Shoes,35-44,Female,Texas,Facebook,60,2663.12,0.0416
8413,Furniture,55+,Male,New York,Google Ads,30,7786.5,0.0813
8414,Books,55+,Male,Texas,YouTube,30,3969.38,0.0573
8415,Laptops,25-34,Female,Illinois,LinkedIn,30,6244.58,0.0475
8416,Furniture,45-54,Male,Illinois,YouTube,30,9488.75,0.0716
8417,Furniture,55+,Other,Florida,Instagram,14,7374.56,0.0496
8418,Books,18-24,Other,Florida,Instagram,14,4807.8,0.0532
8419,Furniture,25-34,Other,Texas,Facebook,60,3985.36,0.0484
8420,Shoes,45-54,Male,Texas,LinkedIn,45,2310.01,0.0296
8421,Shoes,18-24,Other,California,Facebook,14,7683.33,0.0733
8422,Smartphones,18-24,Male,California,YouTube,30,1568.04,0.0553
8423,Furniture,45-54,Male,California,LinkedIn,60,1083.24,0.0267
8424,Smartphones,25-34,Other,Illinois,Facebook,30,1495.87,0.0499
8425,Laptops,18-24,Other,New York,YouTube,14,2807.6,0.06
8426,Shoes,35-44,Male,Texas,Google Ads,60,6457.67,0.0659
8427,Laptops,45-54,Male,Florida,YouTube,30,8682.64,0.0707
8428,Books,45-54,Male,Texas,Facebook,45,9929.91,0.0637
8429,Shoes,55+,Male,New York,LinkedIn,7,7449.1,0.0439
8430,Laptops,25-34,Other,Texas,LinkedIn,7,1886.78,0.0492
8431,Books,35-44,Male,Florida,Google Ads,30,3138.2,0.0699
8432,Laptops,35-44,Male,Florida,Facebook,7,1753.87,0.0535
8433,Books,55+,Male,New York,Google Ads,45,1597.74,0.0666
8434,Books,18-24,Male,Florida,Instagram,45,5893.46,0.0402
8435,Shoes,18-24,Male,Illinois,YouTube,30,9113.87,0.0792
8436,Smartphones,35-44,Female,Florida,Instagram,45,7001.1,0.0584
8437,Books,25-34,Female,New York,Instagram,7,8106.18,0.0634
8438,Books,18-24,Female,New York,Google Ads,30,5326.92,0.0615
8439,Shoes,45-54,Other,Texas,Google Ads,7,5015.55,0.0723
8440,Smartphones,55+,Male,Florida,YouTube,45,9406.1,0.0426
8441,Furniture,25-34,Other,Florida,Google Ads,45,7358.66,0.0767
8442,Furniture,18-24,Male,New York,Google Ads,60,4863.74,0.0561
8443,Smartphones,35-44,Female,Texas,Google Ads,14,3659.53,0.0756
8444,Laptops,55+,Male,Texas,Google Ads,14,1384.71,0.0509
8445,Shoes,18-24,Other,Illinois,Google Ads,30,8299.34,0.0916
8446,Smartphones,35-44,Other,Illinois,Instagram,7,2108.58,0.0474
8447,Furniture,18-24,Male,New York,Instagram,14,5392.65,0.0441
8448,Books,55+,Other,Texas,YouTube,30,6554.15,0.0784
8449,Furniture,45-54,Female,Texas,LinkedIn,45,7568.74,0.0474
8450,Books,45-54,Male,Illinois,YouTube,14,1291.76,0.0532
8451,Shoes,35-44,Female,Illinois,Facebook,7,601.52,0.0383
8452,Books,45-54,Female,New York,YouTube,60,7207.08,0.0549
8453,Smartphones,55+,Other,Texas,YouTube,60,4816.72,0.0417
8454,Books,35-44,Male,New York,Google Ads,14,2220.79,0.0609
8455,Laptops,18-24,Female,Illinois,Google Ads,60,9829.26,0.077
8456,Smartphones,25-34,Female,Florida,Google Ads,30,8017.86,0.0965
8457,Shoes,18-24,Male,Illinois,LinkedIn,7,5995.87,0.0649
8458,Smartphones,55+,Other,Texas,Google Ads,45,7170.02,0.0623
8459,Laptops,35-44,Female,New York,Facebook,7,1972.72,0.0566
8460,Shoes,18-24,Male,Texas,Instagram,45,9641.14,0.0673
8461,Furniture,35-44,Male,Illinois,Facebook,60,9965.49,0.0673
8462,Laptops,45-54,Female,Illinois,LinkedIn,30,6660.23,0.0439
8463,Shoes,25-34,Female,California,Google Ads,45,6848.97,0.0702
8464,Books,55+,Female,Illinois,YouTube,60,7192.36,0.0689
8465,Smartphones,18-24,Other,Texas,Instagram,45,6824.97,0.076
8466,Shoes,25-34,Other,New York,LinkedIn,14,4666.14,0.0558
8467,Smartphones,55+,Male,New York,Facebook,7,5636.42,0.0482
8468,Books,55+,Male,California,Google Ads,30,3185.9,0.0757
8469,Shoes,45-54,Female,Texas,LinkedIn,60,4745.06,0.0287
8470,Furniture,35-44,Male,Illinois,LinkedIn,30,4642.98,0.0512
8471,Laptops,35-44,Other,Florida,YouTube,7,3237.33,0.0636
8472,Shoes,25-34,Male,New York,YouTube,45,7973.7,0.0511
8473,Books,45-54,Male,Texas,YouTube,45,4391.88,0.052
8474,Shoes,55+,Female,California,Facebook,30,5741.3,0.0374
8475,Smartphones,45-54,Female,Florida,YouTube,45,1982.86,0.0315
8476,Shoes,45-54,Other,Texas,LinkedIn,45,5012.19,0.0334
8477,Furniture,25-34,Male,Illinois,LinkedIn,45,7733.83,0.0546
8478,Shoes,35-44,Male,New York,LinkedIn,14,4722.99,0.0196
8479,Laptops,45-54,Male,Illinois,Instagram,60,5798.54,0.0361
8480,Shoes,45-54,Female,California,Instagram,60,7166.21,0.0466
8481,Smartphones,45-54,Other,New York,Facebook,7,4195.27,0.0504
8482,Shoes,18-24,Male,Florida,YouTube,45,3856.18,0.0673
8483,Furniture,45-54,Male,New York,LinkedIn,30,1314.55,0.0311
8484,Books,45-54,Male,Illinois,YouTube,45,6031.59,0.0666
8485,Shoes,55+,Male,Texas,LinkedIn,7,7216.11,0.0467
8486,Shoes,18-24,Other,Texas,Instagram,45,6021.9,0.0565
8487,Laptops,45-54,Other,Texas,LinkedIn,14,3193.49,0.0506
8488,Furniture,45-54,Other,California,Facebook,7,2992.2,0.0601
8489,Books,25-34,Female,California,Google Ads,60,2015.13,0.0602
8490,Smartphones,25-34,Male,Texas,LinkedIn,60,946.41,0.0375
8491,Shoes,18-24,Male,Florida,Facebook,14,4555.34,0.0735
8492,Books,55+,Male,Illinois,Instagram,60,2024.94,0.0432
8493,Smartphones,18-24,Male,Florida,Instagram,14,7062.58,0.0789
8494,Furniture,18-24,Other,Texas,Google Ads,60,9636.46,0.059
8495,Furniture,25-34,Female,Illinois,YouTube,60,1198.07,0.041
8496,Books,25-34,Female,California,YouTube,45,8983.08,0.0595
8497,Smartphones,55+,Male,New York,LinkedIn,7,6748.3,0.035
8498,Furniture,45-54,Other,New York,Instagram,60,8672.65,0.0632
8499,Books,55+,Female,Illinois,Facebook,7,1972.11,0.0564
8500,Furniture,45-54,Female,Florida,Google Ads,7,9111.58,0.0982
8501,Furniture,35-44,Male,Illinois,YouTube,60,9599.78,0.0681
8502,Furniture,25-34,Female,Florida,LinkedIn,7,9113.78,0.0555
8503,Laptops,35-44,Male,Florida,LinkedIn,14,7962.25,0.0718
8504,Smartphones,35-44,Other,New York,Instagram,30,1357.89,0.0248
8505,Books,25-34,Male,California,Facebook,14,2596.95,0.0488
8506,Books,35-44,Female,Texas,Facebook,60,9174.78,0.0513
8507,Smartphones,18-24,Male,California,YouTube,14,2679.53,0.0763
8508,Smartphones,45-54,Male,Texas,LinkedIn,30,3803.28,0.0332
8509,Smartphones,55+,Male,New York,Instagram,14,979.53,0.0183
8510,Smartphones,25-34,Male,Texas,Facebook,7,6466.88,0.0625
8511,Shoes,18-24,Male,Florida,LinkedIn,60,5851.36,0.0625
8512,Books,55+,Male,Illinois,Facebook,7,9636.83,0.0665
8513,Shoes,55+,Female,Texas,Google Ads,7,8977.27,0.0764
8514,Furniture,55+,Male,California,Facebook,60,5306.47,0.0504
8515,Furniture,35-44,Female,New York,Facebook,60,6288.7,0.0679
8516,Books,35-44,Male,New York,LinkedIn,45,4425.37,0.0352
8517,Furniture,35-44,Other,Illinois,Facebook,30,1758.36,0.0466
8518,Smartphones,35-44,Male,Florida,Facebook,7,8744.01,0.0646
8519,Shoes,18-24,Female,Florida,Google Ads,7,5720.62,0.0925
8520,Smartphones,35-44,Female,New York,Facebook,60,4541.23,0.0297
8521,Furniture,25-34,Other,Florida,Facebook,60,1150.42,0.0426
8522,Shoes,55+,Male,Illinois,LinkedIn,14,6821.14,0.0339
8523,Smartphones,18-24,Other,New York,Instagram,7,4296.82,0.0657
8524,Books,35-44,Male,Florida,Google Ads,7,2910.11,0.0822
8525,Smartphones,55+,Male,Texas,Facebook,60,8829.16,0.0484
8526,Furniture,18-24,Female,Texas,Instagram,7,2244.5,0.0278
8527,Shoes,55+,Other,Florida,LinkedIn,30,5392.69,0.0337
8528,Books,18-24,Other,Texas,Google Ads,45,8059.68,0.0674
8529,Shoes,45-54,Female,Illinois,LinkedIn,60,8566.21,0.0337
8530,Books,18-24,Female,California,Instagram,60,8277.7,0.045
8531,Shoes,35-44,Other,Illinois,Google Ads,7,9017.95,0.0787
8532,Furniture,55+,Female,Illinois,Facebook,45,1852.4,0.0419
8533,Books,55+,Male,Florida,Instagram,45,9434.36,0.0652
8534,Laptops,55+,Other,Illinois,LinkedIn,60,602.63,0.0082
8535,Shoes,25-34,Other,Florida,Google Ads,60,2931.09,0.066
8536,Shoes,25-34,Female,New York,Instagram,60,1298.37,0.0235
8537,Smartphones,35-44,Male,Florida,Instagram,30,9482.56,0.0529
8538,Books,45-54,Other,Florida,LinkedIn,7,4527.39,0.0516
8539,Laptops,25-34,Other,New York,LinkedIn,30,3495.06,0.0376
8540,Furniture,18-24,Male,California,Facebook,60,2087.33,0.0154
8541,Smartphones,35-44,Female,New York,Facebook,45,1980.27,0.0357
8542,Laptops,45-54,Female,Florida,Instagram,7,6332.35,0.0587
8543,Books,18-24,Female,Texas,LinkedIn,7,947.3,0.036
8544,Laptops,55+,Female,Florida,Instagram,60,6146.14,0.0395
8545,Shoes,25-34,Male,New York,YouTube,60,7859.17,0.0603
8546,Shoes,18-24,Male,Florida,LinkedIn,60,6209.64,0.0569
8547,Smartphones,45-54,Other,New York,YouTube,60,8352.5,0.0409
8548,Books,35-44,Other,Illinois,YouTube,60,3019.96,0.0446
8549,Books,18-24,Male,California,LinkedIn,60,1233.13,0.0141
8550,Laptops,35-44,Other,California,Facebook,7,7349.41,0.0619
8551,Smartphones,55+,Male,New York,Instagram,30,8367.24,0.0284
8552,Books,45-54,Female,California,Google Ads,45,5265.93,0.076
8553,Shoes,45-54,Male,Texas,Google Ads,60,8295.86,0.0573
8554,Laptops,25-34,Male,Texas,LinkedIn,45,4850.23,0.0594
8555,Furniture,45-54,Other,California,Facebook,7,2386.01,0.0564
8556,Shoes,18-24,Male,New York,Facebook,45,5006.74,0.0509
8557,Smartphones,18-24,Female,Texas,Facebook,7,2551.53,0.0731
8558,Books,18-24,Female,California,Google Ads,14,4984.3,0.0718
8559,Shoes,55+,Other,Florida,YouTube,30,1901.74,0.0382
8560,Furniture,45-54,Other,Texas,Google Ads,14,2262.84,0.0751
8561,Furniture,45-54,Male,Illinois,Facebook,7,8887.67,0.0678
8562,Smartphones,18-24,Other,Texas,Google Ads,14,1600.65,0.0742
8563,Shoes,25-34,Female,California,Google Ads,7,2630.61,0.0667
8564,Laptops,25-34,Other,California,Instagram,14,9957.44,0.0589
8565,Shoes,45-54,Other,California,LinkedIn,7,5972.18,0.0354
8566,Furniture,45-54,Female,New York,YouTube,30,6065.28,0.0656
8567,Smartphones,35-44,Male,New York,Instagram,30,8527.22,0.0438
8568,Smartphones,45-54,Male,Florida,LinkedIn,30,5481.04,0.0432
8569,Laptops,18-24,Other,Florida,Facebook,7,2606.93,0.0561
8570,Smartphones,55+,Female,Texas,Instagram,45,4513.43,0.0473
8571,Smartphones,45-54,Female,California,LinkedIn,14,7672.51,0.0384
8572,Smartphones,45-54,Female,Florida,Instagram,14,8788.26,0.0679
8573,Smartphones,18-24,Male,California,Google Ads,14,3095.44,0.0888
8574,Smartphones,35-44,Female,Texas,Google Ads,14,2988.77,0.0612
8575,Furniture,45-54,Female,New York,Instagram,30,3612.28,0.0438
8576,Shoes,25-34,Male,Florida,Instagram,45,6164.0,0.0583
8577,Books,25-34,Female,Illinois,YouTube,14,3145.84,0.049
8578,Smartphones,25-34,Male,Illinois,Facebook,45,8984.8,0.0607
8579,Books,55+,Other,Illinois,Google Ads,7,9791.07,0.0851
8580,Books,55+,Other,Illinois,Instagram,7,6951.64,0.0802
8581,Furniture,45-54,Other,Illinois,LinkedIn,14,9717.85,0.0694
8582,Smartphones,45-54,Other,Illinois,Facebook,60,3234.58,0.0302
8583,Books,45-54,Other,Illinois,LinkedIn,30,8244.12,0.0638
8584,Smartphones,55+,Male,Florida,Facebook,14,6945.22,0.0561
8585,Laptops,45-54,Male,Illinois,LinkedIn,30,3000.32,0.0428
8586,Laptops,18-24,Male,Illinois,Google Ads,14,3524.87,0.0714
8587,Laptops,35-44,Female,Texas,Instagram,30,5141.94,0.0561
8588,Books,25-34,Other,Florida,Instagram,60,8020.61,0.0453
8589,Laptops,25-34,Female,Texas,YouTube,60,8786.11,0.0673
8590,Furniture,18-24,Female,California,Instagram,7,6522.5,0.0367
8591,Furniture,45-54,Female,Illinois,Google Ads,14,7354.98,0.0828
8592,Books,55+,Other,New York,Facebook,60,3006.57,0.0513
8593,Smartphones,45-54,Female,Illinois,Facebook,60,7540.18,0.0461
8594,Shoes,45-54,Other,Illinois,Instagram,14,6247.31,0.041
8595,Smartphones,25-34,Other,Texas,LinkedIn,14,2617.75,0.0572
8596,Smartphones,25-34,Other,California,Instagram,7,9526.78,0.0721
8597,Smartphones,55+,Female,Texas,Facebook,60,5372.17,0.0321
8598,Smartphones,25-34,Other,Florida,YouTube,30,8047.39,0.086
8599,Shoes,45-54,Other,California,Facebook,14,5493.32,0.0466
8600,Laptops,18-24,Male,California,LinkedIn,14,9362.9,0.064
8601,Smartphones,55+,Female,California,LinkedIn,14,1842.15,0.0226
8602,Furniture,18-24,Male,Texas,YouTube,14,5688.47,0.0561
8603,Books,45-54,Male,Illinois,LinkedIn,60,738.97,0.0174
8604,Books,55+,Female,Illinois,Instagram,30,2375.24,0.0463
8605,Furniture,18-24,Male,Illinois,Instagram,7,3169.75,0.0451
8606,Smartphones,55+,Other,Illinois,Facebook,45,4989.8,0.0419
8607,Shoes,45-54,Male,Illinois,Google Ads,60,8291.64,0.0591
8608,Laptops,55+,Male,Florida,Instagram,60,4933.22,0.0279
8609,Books,45-54,Other,New York,Instagram,45,5831.28,0.0607
8610,Laptops,55+,Male,California,YouTube,45,9278.52,0.0578
8611,Shoes,55+,Other,New York,Instagram,14,7687.06,0.035
8612,Books,25-34,Female,Florida,Facebook,30,976.93,0.0342
8613,Laptops,45-54,Male,Illinois,YouTube,60,2176.39,0.0513
8614,Shoes,35-44,Female,Florida,Instagram,60,863.07,0.0207
8615,Laptops,55+,Male,Florida,Facebook,7,1156.03,0.0351
8616,Smartphones,18-24,Other,New York,YouTube,45,3719.12,0.0605
8617,Shoes,25-34,Male,California,Google Ads,45,7414.66,0.0788
8618,Laptops,25-34,Female,Texas,Facebook,60,2821.35,0.0404
8619,Smartphones,55+,Other,Texas,Instagram,45,4226.72,0.0334
8620,Smartphones,35-44,Other,California,YouTube,14,4241.81,0.0493
8621,Shoes,25-34,Female,Illinois,Google Ads,7,6107.91,0.0784
8622,Furniture,45-54,Female,Florida,Facebook,60,8982.73,0.0541
8623,Books,55+,Male,Illinois,Google Ads,7,9840.66,0.0867
8624,Shoes,55+,Male,Florida,Facebook,14,6243.8,0.0516
8625,Smartphones,35-44,Other,Texas,Instagram,7,5298.17,0.0624
8626,Smartphones,45-54,Female,California,Facebook,45,6977.82,0.0409
8627,Shoes,45-54,Female,New York,Instagram,60,6846.3,0.0291
8628,Furniture,35-44,Male,New York,Facebook,7,5477.49,0.0748
8629,Books,18-24,Male,California,YouTube,30,7501.08,0.0627
8630,Laptops,45-54,Other,Texas,Facebook,60,5167.08,0.0385
8631,Shoes,18-24,Female,Florida,Facebook,7,9966.36,0.085
8632,Books,18-24,Female,New York,LinkedIn,60,965.47,0.0163
8633,Books,55+,Female,Texas,LinkedIn,7,4710.55,0.062
8634,Smartphones,55+,Female,California,Facebook,7,4271.73,0.0561
8635,Laptops,25-34,Male,Illinois,LinkedIn,45,7817.89,0.0474
8636,Shoes,55+,Male,Texas,Instagram,7,2312.84,0.0384
8637,Smartphones,45-54,Male,Texas,LinkedIn,30,4623.72,0.0447
8638,Smartphones,45-54,Other,Illinois,Facebook,45,7130.47,0.0555
8639,Furniture,18-24,Female,Texas,Google Ads,30,6230.32,0.0644
8640,Books,45-54,Male,New York,Google Ads,30,5678.66,0.0693
8641,Shoes,55+,Female,New York,Facebook,14,4632.07,0.028
8642,Shoes,55+,Male,New York,Facebook,30,7644.08,0.0457
8643,Shoes,55+,Other,Texas,Google Ads,7,6641.04,0.0718
8644,Smartphones,35-44,Male,Texas,YouTube,60,8809.75,0.0608
8645,Furniture,45-54,Other,Texas,LinkedIn,45,7463.49,0.0554
8646,Laptops,25-34,Female,California,YouTube,45,1833.87,0.0553
8647,Smartphones,45-54,Male,Illinois,Instagram,45,6385.61,0.0441
8648,Laptops,45-54,Male,Texas,Google Ads,60,923.12,0.0515
8649,Furniture,35-44,Male,Illinois,Google Ads,30,4180.02,0.077
8650,Books,45-54,Female,Florida,YouTube,14,4413.41,0.0755
8651,Shoes,18-24,Other,New York,Instagram,7,8621.39,0.0696
8652,Laptops,55+,Other,California,YouTube,45,2213.53,0.041
8653,Smartphones,55+,Male,Illinois,Instagram,7,6613.64,0.0424
8654,Laptops,35-44,Female,New York,Facebook,30,2327.68,0.0509
8655,Books,55+,Other,California,Facebook,14,9512.37,0.0801
8656,Shoes,18-24,Other,New York,Google Ads,45,5530.22,0.0851
8657,Laptops,35-44,Other,Texas,Facebook,30,7228.03,0.0736
8658,Books,25-34,Other,Texas,YouTube,14,6642.18,0.0678
8659,Smartphones,55+,Other,New York,Instagram,45,3384.57,0.0251
8660,Furniture,45-54,Male,California,Google Ads,30,9061.38,0.0828
8661,Smartphones,18-24,Male,New York,Facebook,7,6458.86,0.0645
8662,Shoes,18-24,Male,Florida,Google Ads,60,5348.02,0.0884
8663,Smartphones,55+,Other,California,Google Ads,45,5519.43,0.0565
8664,Smartphones,25-34,Other,California,Instagram,14,8961.56,0.0707
8665,Smartphones,45-54,Other,New York,YouTube,14,1061.63,0.0441
8666,Smartphones,25-34,Male,Illinois,YouTube,60,4196.09,0.0523
8667,Shoes,25-34,Other,New York,LinkedIn,60,8495.46,0.0363
8668,Books,55+,Male,Illinois,YouTube,30,856.39,0.0577
8669,Laptops,45-54,Other,California,Facebook,60,6572.22,0.043
8670,Furniture,55+,Male,Texas,LinkedIn,45,4331.01,0.0425
8671,Laptops,55+,Female,Texas,LinkedIn,60,2443.54,0.0126
8672,Laptops,18-24,Other,New York,LinkedIn,45,6308.35,0.0495
8673,Furniture,55+,Other,Illinois,LinkedIn,7,8395.08,0.0607
8674,Shoes,35-44,Male,New York,YouTube,60,4939.73,0.0406
8675,Furniture,45-54,Other,Florida,LinkedIn,7,1894.01,0.0607
8676,Shoes,18-24,Male,New York,Facebook,14,3408.44,0.0552
8677,Laptops,45-54,Male,New York,Facebook,60,9822.86,0.0464
8678,Shoes,18-24,Female,New York,Google Ads,14,1555.37,0.0816
8679,Books,35-44,Female,New York,Facebook,7,2026.79,0.0567
8680,Furniture,55+,Other,Illinois,Google Ads,14,9906.69,0.0781
8681,Books,18-24,Other,Illinois,Facebook,7,8879.96,0.0617
8682,Laptops,18-24,Male,Illinois,LinkedIn,30,7217.72,0.0535
8683,Furniture,18-24,Male,Florida,Instagram,7,1934.34,0.0422
8684,Laptops,35-44,Male,Florida,LinkedIn,30,2785.22,0.0525
8685,Books,45-54,Male,New York,YouTube,14,2211.73,0.0611
8686,Laptops,35-44,Other,Illinois,Google Ads,7,6494.07,0.0881
8687,Furniture,18-24,Female,Florida,Instagram,30,4289.25,0.0348
8688,Furniture,18-24,Other,Texas,Facebook,7,953.9,0.0337
8689,Laptops,55+,Other,New York,LinkedIn,45,3267.28,0.0317
8690,Furniture,35-44,Other,California,Google Ads,45,8676.21,0.0813
8691,Furniture,35-44,Female,Illinois,Google Ads,14,8062.4,0.0908
8692,Laptops,25-34,Other,New York,Facebook,45,6608.61,0.0641
8693,Books,45-54,Female,New York,Google Ads,60,1312.66,0.0612
8694,Furniture,25-34,Male,California,Facebook,30,8886.51,0.0537
8695,Furniture,25-34,Other,Texas,Facebook,60,5577.92,0.0405
8696,Furniture,45-54,Male,Florida,LinkedIn,45,5198.47,0.0391
